City,Original Equipment Manufacturer,Car,Year,Price,Kms Driven,Owner,Fuel Type,Transmission,Mileage,Max Power,Engine
Kolkata,Hyundai,Hyundai EON,2016,2.55,60000.0,2,Petrol,Manual,21.1,55.2,814.0
Kolkata,Maruti,Maruti Swift Dzire,2017,6.01,45699.0,2,Petrol,Automatic,21.21,81.8,1197.0
Kolkata,Hyundai,Hyundai i10,2011,2.16,81575.0,1,Petrol,Manual,20.36,78.9,1197.0
Kolkata,Honda,Honda City,2017,6.7,42000.0,1,Petrol,Automatic,18.0,117.3,1497.0
Kolkata,Hyundai,Hyundai Verna,2018,7.19,32092.0,1,Petrol,Manual,19.1,98.6,1368.0
Kolkata,Hyundai,Hyundai Santro Xing,2010,1.42,65916.0,3,Petrol,Manual,,62.0,1086.0
Kolkata,Mercedes-Benz,Mercedes-Benz C-Class,2019,32.0,30000.0,1,Diesel,Automatic,12.6,194.0,1950.0
Kolkata,MG,MG Hector,2023,18.2,8559.0,1,Diesel,Manual,,167.68,1956.0
Kolkata,Maruti,Maruti Ertiga,2017,7.5,50000.0,1,Diesel,Manual,24.52,88.5,1248.0
Kolkata,Tata,Tata Punch,2022,8.27,9169.0,1,Petrol,Manual,20.09,86.63,1199.0
Kolkata,Maruti,Maruti Swift Dzire,2018,4.75,45275.0,1,Petrol,Manual,21.21,81.8,1197.0
Kolkata,Hyundai,Hyundai Santro Xing,2010,1.2,70000.0,2,Petrol,Manual,,62.0,1086.0
Kolkata,Maruti,Maruti Wagon R,2011,1.45,90000.0,4,Petrol,Manual,18.9,67.1,998.0
Kolkata,Maruti,Maruti Alto 800,2015,2.1,70000.0,2,Petrol,Manual,22.74,47.3,796.0
Kolkata,BMW,BMW 3 Series GT,2017,24.9,50000.0,1,Diesel,Automatic,21.76,188.0,1995.0
Kolkata,Maruti,Maruti Alto 800,2019,3.3,30000.0,1,Petrol,Manual,22.05,47.33,796.0
Kolkata,Honda,Honda City,2021,14.0,10000.0,1,Petrol,Automatic,18.3,119.35,1498.0
Kolkata,Ford,Ford Ecosport,2017,5.25,80000.0,2,Diesel,Manual,22.77,98.59,1498.0
Kolkata,Hyundai,Hyundai i10,2012,2.8,40000.0,1,Petrol,Manual,20.36,78.9,1197.0
Kolkata,Hyundai,Hyundai Grand i10,2017,4.3,30000.0,1,Petrol,Manual,18.9,81.86,1197.0
Kolkata,Tata,Tata Indigo,2009,1.15,80000.0,1,Diesel,Manual,19.61,70.0,1405.0
Kolkata,Hyundai,Hyundai i20,2019,5.98,65180.0,2,Petrol,Manual,18.6,81.86,1197.0
Kolkata,Hyundai,Hyundai Grand i10,2015,2.71,110190.0,1,Petrol,Manual,18.9,82.0,1197.0
Kolkata,Maruti,Maruti Alto 800,2019,2.76,50000.0,2,Petrol,Manual,24.7,47.3,796.0
Kolkata,Maruti,Maruti Ritz,2014,2.48,45550.0,2,Petrol,Manual,18.5,85.8,1197.0
Kolkata,Maruti,Maruti Swift,2021,5.92,14756.0,1,Petrol,Manual,22.38,88.5,1197.0
Kolkata,Maruti,Maruti Alto K10,2017,2.9,30000.0,2,Petrol,Manual,23.95,67.05,998.0
Kolkata,Hyundai,Hyundai Grand i10,2015,3.41,63179.0,1,Petrol,Manual,18.9,82.0,1197.0
Kolkata,BMW,BMW 5 Series,2017,36.0,32344.0,1,Diesel,Automatic,20.37,187.74,1995.0
Kolkata,Volkswagen,Volkswagen Polo,2019,5.47,17436.0,1,Petrol,Manual,17.74,75.1,999.0
Kolkata,Maruti,Maruti Ciaz,2018,5.66,52130.0,1,Petrol,Manual,21.56,103.25,1462.0
Kolkata,Maruti,Maruti Alto 800,2018,2.8,60000.0,1,Petrol,Manual,24.7,47.3,796.0
Kolkata,Ford,Ford Fiesta,2014,2.85,46315.0,1,Diesel,Manual,25.01,89.75,1498.0
Kolkata,Hyundai,Hyundai Xcent,2015,2.99,65000.0,1,Petrol,Manual,19.1,82.0,1197.0
Kolkata,Hyundai,Hyundai Grand i10,2014,2.7,90000.0,1,Diesel,Manual,24.0,70.0,1120.0
Kolkata,Honda,Honda City,2017,6.99,32395.0,1,Petrol,Manual,17.4,117.6,1497.0
Kolkata,Mahindra,Mahindra XUV500,2016,8.5,89331.0,1,Diesel,Manual,16.0,140.0,2179.0
Kolkata,Honda,Honda City,2020,12.5,10000.0,1,Petrol,Automatic,17.4,117.6,1497.0
Kolkata,Mahindra,Mahindra KUV 100,2016,4.0,20000.0,1,Petrol,Manual,18.15,82.0,1198.0
Kolkata,Datsun,Datsun RediGO,2020,3.54,10000.0,1,Petrol,Manual,21.7,67.05,999.0
Kolkata,Hyundai,Hyundai Venue,2019,8.5,36374.0,1,Diesel,Manual,23.7,88.7,1396.0
Kolkata,Nissan,Nissan Magnite,2021,6.69,20801.0,1,Petrol,Manual,20.0,98.63,999.0
Kolkata,Hyundai,Hyundai i20,2019,4.81,43214.0,1,Petrol,Manual,18.6,81.86,1197.0
Kolkata,Jeep,Jeep Compass,2021,24.0,20000.0,1,Diesel,Manual,17.1,167.67,1956.0
Kolkata,Mahindra,Mahindra XUV500,2021,11.7,31584.0,1,Diesel,Manual,,152.87,2179.0
Kolkata,Hyundai,Hyundai Creta,2016,6.19,88755.0,1,Diesel,Manual,21.38,88.7,1396.0
Kolkata,Maruti,Maruti Ertiga,2018,8.75,50000.0,1,Petrol,Automatic,17.03,91.1,1373.0
Kolkata,Renault,Renault KWID,2020,5.18,7277.0,1,Petrol,Automatic,22.0,67.0,999.0
Kolkata,Honda,Honda City,2014,4.5,44200.0,1,Diesel,Manual,26.0,98.6,1498.0
Kolkata,Honda,Honda Brio,2014,2.35,36920.0,3,Petrol,Manual,19.4,86.8,1198.0
Kolkata,Maruti,Maruti Swift,2021,6.2,14567.0,1,Petrol,Manual,22.38,88.5,1197.0
Kolkata,BMW,BMW 5 Series,2019,39.5,19858.0,1,Diesel,Automatic,18.12,190.0,1995.0
Kolkata,Mahindra,Mahindra KUV 100 NXT,2018,4.5,40000.0,1,Diesel,Manual,25.32,77.0,1198.0
Kolkata,Maruti,Maruti Wagon R,2012,2.5,30000.0,2,Petrol,Manual,18.9,67.1,998.0
Kolkata,Hyundai,Hyundai Verna,2018,8.8,50000.0,1,Petrol,Manual,17.0,121.3,1591.0
Kolkata,Maruti,Maruti Celerio X,2018,4.25,19000.0,1,Petrol,Manual,21.63,67.0,998.0
Kolkata,Audi,Audi Q5,2014,11.0,86331.0,2,Diesel,Automatic,12.8,167.6,1968.0
Kolkata,Land Rover,Land Rover Range Rover Evoque,2021,62.0,15215.0,1,Diesel,Automatic,,246.74,1997.0
Kolkata,BMW,BMW 5 Series,2022,57.99,5700.0,2,Diesel,Automatic,20.37,187.74,1995.0
Kolkata,Mahindra,Mahindra XUV700,2022,19.5,22887.0,1,Petrol,Automatic,,197.13,1999.0
Kolkata,Tata,Tata Tiago,2022,5.8,10000.0,1,Petrol,Manual,20.09,84.82,1199.0
Kolkata,Tata,Tata Nexon,2021,8.9,4603.0,1,Petrol,Manual,17.33,118.35,1199.0
Kolkata,Maruti,Maruti Celerio,2022,6.26,7291.0,1,Petrol,Manual,24.97,65.71,998.0
Kolkata,Hyundai,Hyundai Grand i10 Nios,2022,7.53,2179.0,1,Petrol,Manual,20.7,81.86,1197.0
Kolkata,Hyundai,Hyundai Grand i10,2017,3.55,26226.0,1,Petrol,Manual,18.9,81.86,1197.0
Kolkata,Volkswagen,Volkswagen Polo,2016,3.99,35000.0,1,Diesel,Manual,20.14,88.0,1498.0
Kolkata,Hyundai,Hyundai EON,2014,2.09,24622.0,3,Petrol,Manual,21.1,55.2,814.0
Kolkata,Mahindra Renault,Mahindra Renault Logan,2009,1.25,60000.0,1,Diesel,Manual,19.2,65.0,1461.0
Kolkata,Hyundai,Hyundai i10,2011,1.99,37647.0,1,Petrol,Manual,20.36,78.9,1197.0
Kolkata,Renault,Renault Duster,2014,3.54,57321.0,1,Diesel,Manual,20.45,83.8,1461.0
Kolkata,Tata,Tata Hexa,2017,7.25,67020.0,1,Diesel,Automatic,17.6,153.86,2179.0
Kolkata,Renault,Renault Kiger,2022,10.5,20000.0,1,Petrol,Automatic,18.24,98.63,999.0
Kolkata,Hyundai,Hyundai Creta,2015,5.0,65000.0,1,Diesel,Manual,19.67,126.2,1582.0
Kolkata,Hyundai,Hyundai Creta,2015,5.5,60000.0,1,Petrol,Manual,15.29,121.3,1591.0
Kolkata,Hyundai,Hyundai EON,2014,2.25,30000.0,1,Petrol,Manual,21.1,55.2,814.0
Kolkata,Maruti,Maruti Alto 800,2014,1.8,70000.0,1,Petrol,Manual,22.74,47.3,796.0
Kolkata,Ford,Ford Figo,2010,1.65,50000.0,1,Petrol,Manual,15.6,70.0,1196.0
Kolkata,Honda,Honda Mobilio,2016,4.99,24000.0,1,Petrol,Manual,17.3,117.3,1497.0
Kolkata,Hyundai,Hyundai i10,2010,1.7,50000.0,2,Petrol,Manual,20.36,78.9,1197.0
Kolkata,Honda,Honda WR-V,2017,5.7,40000.0,1,Petrol,Manual,17.5,88.7,1199.0
Kolkata,Hyundai,Hyundai Creta,2016,6.27,71521.0,1,Petrol,Manual,15.29,121.3,1591.0
Kolkata,Tata,Tata Altroz,2020,4.71,42267.0,1,Petrol,Manual,19.33,86.83,1199.0
Kolkata,Maruti,Maruti Swift,2010,1.65,80000.0,4,Petrol,Manual,16.1,,1197.0
Kolkata,Maruti,Maruti Ciaz,2018,7.28,57986.0,1,Petrol,Automatic,19.12,91.1,1373.0
Kolkata,Tata,Tata Tiago NRG,2022,6.59,17252.0,1,Petrol,Automatic,20.09,84.48,1199.0
Kolkata,Maruti,Maruti Zen Estilo,2010,1.2,70000.0,2,Petrol,Manual,19.0,67.1,998.0
Kolkata,Mahindra,Mahindra XUV500,2017,8.2,20817.0,1,Diesel,Manual,16.0,140.0,2179.0
Kolkata,Jeep,Jeep Compass,2022,26.0,10000.0,1,Petrol,Automatic,14.1,160.77,1368.0
Kolkata,Maruti,Maruti Swift Dzire,2010,2.22,39579.0,1,Petrol,Manual,22.41,88.5,1197.0
Kolkata,Hyundai,Hyundai EON,2014,2.06,21477.0,3,Petrol,Manual,21.1,55.2,814.0
Kolkata,Mercedes-Benz,Mercedes-Benz CLA,2017,18.5,36899.0,1,Diesel,Automatic,17.9,136.0,2143.0
Kolkata,Maruti,Maruti Ertiga,2016,6.25,55000.0,1,Diesel,Manual,24.52,88.5,1248.0
Kolkata,Hyundai,Hyundai Grand i10 Nios,2021,6.5,9000.0,1,Petrol,Manual,20.7,98.63,998.0
Kolkata,Ford,Ford Figo,2010,1.75,40000.0,1,Petrol,Manual,15.6,70.0,1196.0
Kolkata,Hyundai,Hyundai Verna,2019,8.99,20000.0,1,Petrol,Manual,17.0,121.3,1591.0
Kolkata,Mahindra,Mahindra Scorpio,2016,8.5,120000.0,2,Diesel,Manual,15.4,120.0,1997.0
Kolkata,Maruti,Maruti Alto K10,2017,2.8,30000.0,2,Petrol,Manual,23.95,67.05,998.0
Kolkata,Tata,Tata Nexon,2021,9.0,60000.0,1,Petrol,Automatic,16.35,118.36,1199.0
Kolkata,Jeep,Jeep Compass,2021,25.5,10000.0,1,Diesel,Manual,17.1,167.67,1956.0
Kolkata,Jeep,Jeep Compass,2017,11.7,55330.0,1,Diesel,Manual,16.3,170.0,1956.0
Kolkata,Maruti,Maruti Swift Dzire,2015,3.84,32152.0,1,Petrol,Manual,22.41,88.5,1197.0
Kolkata,Hyundai,Hyundai Grand i10,2014,2.92,66906.0,2,Petrol,Manual,18.9,82.0,1197.0
Kolkata,Hyundai,Hyundai Creta,2016,7.0,56000.0,1,Diesel,Manual,19.67,126.2,1582.0
Kolkata,Volkswagen,Volkswagen Polo,2020,6.47,23055.0,1,Petrol,Manual,18.24,108.62,999.0
Kolkata,Renault,Renault Captur,2018,6.86,68132.0,1,Diesel,Manual,20.37,108.45,1461.0
Kolkata,Tata,Tata Indica,2011,1.4,60000.0,2,Diesel,Manual,18.4,,1248.0
Kolkata,Maruti,Maruti Swift Dzire,2014,3.75,76932.0,1,Petrol,Manual,22.41,88.5,1197.0
Kolkata,MG,MG Hector,2020,14.0,60000.0,1,Petrol,Automatic,13.96,141.0,1451.0
Kolkata,Maruti,Maruti Vitara Brezza,2019,7.03,89912.0,1,Diesel,Automatic,24.3,88.5,1248.0
Kolkata,Honda,Honda City,2014,3.64,102813.0,1,Diesel,Manual,26.0,98.6,1498.0
Kolkata,Honda,Honda City,2015,4.5,55155.0,1,Diesel,Manual,26.0,98.6,1498.0
Kolkata,Mahindra,Mahindra KUV 100,2016,4.0,20000.0,1,Petrol,Manual,18.15,82.0,1198.0
Kolkata,Hyundai,Hyundai Grand i10,2018,3.92,70000.0,1,Petrol,Manual,18.9,81.86,1197.0
Kolkata,Toyota,Toyota Fortuner,2018,27.0,123153.0,2,Diesel,Automatic,15.04,174.5,2755.0
Kolkata,Hyundai,Hyundai i10,2013,3.0,40000.0,2,Petrol,Manual,20.36,78.9,1197.0
Kolkata,Jeep,Jeep Compass,2021,24.75,10830.0,1,Diesel,Manual,17.1,167.67,1956.0
Kolkata,Hyundai,Hyundai Verna,2018,8.6,50000.0,1,Petrol,Manual,17.0,121.3,1591.0
Kolkata,Audi,Audi A4,2017,20.0,64846.0,2,Diesel,Automatic,18.25,187.74,1968.0
Kolkata,Audi,Audi A6,2018,28.5,49100.0,1,Diesel,Automatic,18.53,187.74,1968.0
Kolkata,Mercedes-Benz,Mercedes-Benz GL-Class,2014,25.0,90089.0,1,Diesel,Automatic,11.3,254.8,2987.0
Kolkata,Honda,Honda City,2014,3.72,63950.0,1,Petrol,Manual,17.4,117.3,1497.0
Kolkata,Honda,Honda City,2018,9.15,22990.0,2,Petrol,Automatic,18.0,117.6,1497.0
Kolkata,Mercedes-Benz,Mercedes-Benz E-Class,2016,27.49,15077.0,2,Diesel,Automatic,13.0,265.0,2987.0
Kolkata,Maruti,Maruti Swift Dzire,2014,3.23,69273.0,1,Petrol,Manual,22.41,88.5,1197.0
Kolkata,Ford,Ford Ecosport,2014,4.22,75865.0,1,Petrol,Manual,18.88,123.37,999.0
Kolkata,Kia,Kia Carens,2022,12.99,4066.0,1,Petrol,Manual,,113.42,1353.0
Kolkata,Kia,Kia Seltos,2019,10.52,67092.0,1,Petrol,Manual,16.8,113.43,1353.0
Kolkata,Hyundai,Hyundai i20,2012,2.28,38000.0,1,Petrol,Manual,18.6,81.83,1197.0
Kolkata,Hyundai,Hyundai Verna,2012,3.12,78121.0,1,Diesel,Manual,22.32,126.3,1582.0
Kolkata,Honda,Honda Amaze,2014,2.76,99103.0,1,Diesel,Manual,25.8,98.6,1498.0
Kolkata,Tata,Tata Tiago,2016,3.0,40000.0,1,Petrol,Manual,23.84,84.0,1199.0
Kolkata,Hyundai,Hyundai Creta,2022,15.99,9000.0,1,Diesel,Manual,,113.45,1493.0
Kolkata,BMW,BMW X1,2020,34.99,10100.0,1,Diesel,Automatic,17.05,188.0,1995.0
Kolkata,Hyundai,Hyundai Grand i10,2018,4.25,27119.0,1,Petrol,Manual,18.9,81.86,1197.0
Kolkata,Hyundai,Hyundai Venue,2022,10.0,10000.0,1,Petrol,Automatic,18.15,118.35,998.0
Kolkata,Honda,Honda Mobilio,2014,3.99,57000.0,1,Diesel,Manual,24.2,98.6,1498.0
Kolkata,Hyundai,Hyundai Grand i10,2017,3.95,38000.0,1,Petrol,Manual,18.9,82.0,1197.0
Kolkata,Mahindra,Mahindra XUV500,2019,13.5,50000.0,1,Diesel,Automatic,15.1,155.0,2179.0
Kolkata,Ford,Ford Figo,2010,1.68,70000.0,1,Petrol,Manual,15.6,70.0,1196.0
Kolkata,Kia,Kia Seltos,2020,16.0,40000.0,2,Petrol,Automatic,16.5,138.08,1353.0
Kolkata,Mahindra,Mahindra Bolero Neo,2022,9.78,10891.0,1,Diesel,Manual,17.29,100.0,1493.0
Kolkata,Tata,Tata Tiago,2021,4.15,29558.0,1,Petrol,Manual,19.01,84.82,1199.0
Kolkata,Jeep,Jeep Compass,2020,17.0,18000.0,1,Diesel,Automatic,17.1,173.0,1956.0
Kolkata,Maruti,Maruti Baleno,2018,4.89,29412.0,1,Petrol,Manual,21.4,83.1,1197.0
Kolkata,Hyundai,Hyundai Grand i10,2015,2.87,59037.0,1,Diesel,Manual,24.0,70.0,1120.0
Kolkata,Mercedes-Benz,Mercedes-Benz C-Class,2022,53.0,10000.0,2,Diesel,Automatic,23.0,197.13,1993.0
Kolkata,Tata,Tata Nexon,2020,9.51,73072.0,1,Diesel,Automatic,22.07,108.49,1497.0
Kolkata,Maruti,Maruti Wagon R,2014,2.55,37100.0,2,Petrol,Manual,21.79,67.05,998.0
Kolkata,Maruti,Maruti Baleno,2019,6.63,61113.0,1,Petrol,Automatic,21.4,83.1,1197.0
Kolkata,Maruti,Maruti Alto 800,2013,1.79,47606.0,1,Petrol,Manual,22.05,47.33,796.0
Kolkata,Hyundai,Hyundai Creta,2019,13.5,30000.0,1,Diesel,Manual,19.67,126.2,1582.0
Kolkata,Maruti,Maruti Celerio,2015,3.0,80000.0,1,Petrol,Automatic,23.1,67.04,998.0
Kolkata,Mercedes-Benz,Mercedes-Benz C-Class,2013,9.0,40000.0,1,Diesel,Automatic,19.27,170.0,2143.0
Kolkata,Jeep,Jeep Compass,2019,15.5,27000.0,1,Diesel,Manual,17.1,170.63,1956.0
Kolkata,Mahindra,Mahindra XUV500,2019,13.5,80000.0,1,Diesel,Manual,15.1,152.87,2179.0
Kolkata,Tata,Tata Zest,2015,3.25,30000.0,1,Petrol,Manual,17.57,88.7,1193.0
Kolkata,Mahindra,Mahindra XUV500,2018,12.5,70000.0,1,Diesel,Manual,15.1,152.87,2179.0
Kolkata,Hyundai,Hyundai Grand i10,2014,2.7,90000.0,1,Diesel,Manual,24.0,70.0,1120.0
Kolkata,Maruti,Maruti Swift Dzire,2021,7.6,20000.0,1,Petrol,Manual,22.41,88.5,1197.0
Kolkata,Audi,Audi A4,2014,10.0,86947.0,2,Diesel,Automatic,16.55,147.51,1968.0
Kolkata,Tata,Tata Nexon,2020,7.54,17466.0,1,Petrol,Manual,17.0,108.5,1198.0
Kolkata,Honda,Honda WR-V,2017,5.91,32844.0,2,Petrol,Manual,17.5,88.7,1199.0
Kolkata,Maruti,Maruti XL6,2020,10.5,30000.0,1,Petrol,Manual,19.01,103.2,1462.0
Kolkata,Toyota,Toyota Etios Liva,2011,1.92,78075.0,1,Petrol,Manual,18.3,,1197.0
Kolkata,Honda,Honda City,2019,6.79,36937.0,1,Petrol,Manual,17.4,117.6,1497.0
Kolkata,Honda,Honda WR-V,2017,6.0,50000.0,1,Petrol,Manual,17.5,88.7,1199.0
Kolkata,Hyundai,Hyundai Verna,2018,8.1,25314.0,2,Petrol,Automatic,17.0,121.3,1591.0
Kolkata,Land Rover,Land Rover Range Rover Evoque,2018,34.0,51620.0,2,Diesel,Automatic,15.68,177.0,1999.0
Kolkata,Volkswagen,Volkswagen Vento,2012,2.87,93097.0,1,Petrol,Manual,15.04,103.6,1598.0
Kolkata,Maruti,Maruti Wagon R,2010,1.4,76672.0,3,Petrol,Manual,18.9,67.1,998.0
Kolkata,Honda,Honda City,2015,5.25,42000.0,2,Diesel,Manual,25.1,98.6,1498.0
Kolkata,BMW,BMW 6 Series,2018,39.0,44226.0,3,Diesel,Automatic,17.09,261.4,2993.0
Kolkata,Ford,Ford Fiesta,2009,1.2,30000.0,2,Petrol,Manual,15.3,,1596.0
Kolkata,Volkswagen,Volkswagen Polo,2013,2.0,40000.0,1,Petrol,Manual,16.47,74.0,1198.0
Kolkata,Jeep,Jeep Meridian,2022,32.5,13400.0,1,Diesel,Automatic,15.7,167.67,1956.0
Kolkata,Renault,Renault KWID,2019,3.4,19720.0,1,Petrol,Manual,23.01,67.0,999.0
Kolkata,Maruti,Maruti Grand Vitara,2023,19.0,4732.0,1,Petrol,Automatic,27.97,91.18,1490.0
Kolkata,MG,MG Hector Plus,2021,15.0,38380.0,1,Petrol,Automatic,11.67,141.0,1451.0
Kolkata,Mahindra,Mahindra Scorpio,2010,2.95,67357.0,1,Diesel,Manual,12.05,120.0,2179.0
Kolkata,Maruti,Maruti Zen Estilo,2010,0.99,40000.0,1,Petrol,Manual,19.0,67.1,998.0
Kolkata,Tata,Tata Tiago,2019,3.57,35912.0,1,Petrol,Manual,23.84,83.83,1199.0
Kolkata,Maruti,Maruti Baleno,2019,5.44,22343.0,1,Petrol,Manual,21.4,83.1,1197.0
Kolkata,Hyundai,Hyundai EON,2013,2.1,10000.0,1,Petrol,Manual,21.1,55.2,814.0
Kolkata,Renault,Renault Duster,2015,4.13,85735.0,2,Diesel,Manual,19.64,108.45,1461.0
Kolkata,Maruti,Maruti Alto K10,2011,1.4,42792.0,1,Petrol,Manual,24.39,65.71,998.0
Kolkata,Mahindra,Mahindra Scorpio,2020,11.95,42503.0,1,Diesel,Manual,,136.78,2179.0
Kolkata,Maruti,Maruti Ritz,2011,1.4,96609.0,2,Petrol,Manual,18.5,85.8,1197.0
Kolkata,Honda,Honda Jazz,2015,2.5,78990.0,1,Diesel,Manual,27.3,98.6,1498.0
Kolkata,Honda,Honda City,2016,4.29,51618.0,2,Petrol,Manual,17.8,117.3,1497.0
Kolkata,Mahindra,Mahindra XUV500,2019,11.11,83508.0,2,Diesel,Manual,15.1,152.87,2179.0
Kolkata,Hyundai,Hyundai Santro Xing,2007,1.0,40000.0,1,Petrol,Manual,17.92,62.1,1086.0
Kolkata,Skoda,Skoda Superb,2010,2.65,60000.0,2,Petrol,Automatic,12.6,161.6,1798.0
Kolkata,Mahindra,Mahindra XUV300,2021,10.25,25000.0,1,Petrol,Automatic,16.5,108.62,1197.0
Kolkata,Hyundai,Hyundai i20,2022,8.55,14636.0,1,Petrol,Manual,21.0,81.8,1197.0
Kolkata,Mahindra,Mahindra XUV500,2016,7.0,80000.0,2,Diesel,Manual,16.0,140.0,2179.0
Kolkata,Honda,Honda Amaze,2021,8.3,20000.0,1,Petrol,Automatic,18.3,88.5,1199.0
Kolkata,Hyundai,Hyundai Aura,2020,6.91,20000.0,1,Petrol,Manual,20.5,81.86,1197.0
Kolkata,Hyundai,Hyundai Verna,2018,7.99,13000.0,1,Petrol,Manual,17.0,121.3,1591.0
Kolkata,Jeep,Jeep Compass,2019,15.5,22000.0,1,Diesel,Manual,17.1,170.63,1956.0
Kolkata,Maruti,Maruti Swift Dzire,2021,7.5,20000.0,1,Petrol,Manual,22.41,88.5,1197.0
Kolkata,Hyundai,Hyundai Santro Xing,2014,1.78,59005.0,1,Petrol,Manual,17.92,62.1,1086.0
Kolkata,Maruti,Maruti Swift,2010,1.63,71156.0,2,Petrol,Manual,22.38,88.5,1197.0
Kolkata,Honda,Honda City,2018,6.62,50000.0,1,Petrol,Manual,17.4,117.6,1497.0
Kolkata,Maruti,Maruti Alto 800,2019,2.8,2707.0,1,Petrol,Manual,22.05,47.33,796.0
Kolkata,Hyundai,Hyundai Santro,2020,3.72,78211.0,1,Petrol,Manual,20.3,68.05,1086.0
Kolkata,Hyundai,Hyundai Verna,2017,6.0,67793.0,1,Diesel,Manual,22.0,126.2,1582.0
Kolkata,Tata,Tata Tiago,2017,3.11,48548.0,1,Diesel,Manual,27.28,69.0,1047.0
Kolkata,Ford,Ford Fiesta Classic,2013,2.0,150000.0,1,Diesel,Manual,19.68,67.0,1399.0
Kolkata,Maruti,Maruti A-Star,2010,1.62,46559.0,1,Petrol,Manual,19.0,66.1,998.0
Kolkata,Hyundai,Hyundai Creta,2015,5.27,93177.0,1,Petrol,Manual,15.29,121.3,1591.0
Kolkata,Hyundai,Hyundai Elantra,2017,8.0,60000.0,3,Diesel,Automatic,18.23,126.2,1582.0
Kolkata,Mercedes-Benz,Mercedes-Benz GLC,2017,27.5,60001.0,1,Diesel,Automatic,17.9,170.0,2143.0
Kolkata,Maruti,Maruti Swift,2014,2.99,45000.0,1,Petrol,Manual,18.6,85.8,1197.0
Kolkata,Hyundai,Hyundai Aura,2022,7.25,10000.0,1,Petrol,Automatic,20.1,81.86,1197.0
Kolkata,Hyundai,Hyundai Verna,2018,6.0,40000.0,3,Petrol,Manual,19.1,98.6,1368.0
Kolkata,Hyundai,Hyundai Verna,2019,9.0,38506.0,1,Diesel,Automatic,22.0,126.2,1582.0
Kolkata,Honda,Honda Amaze,2015,2.75,60000.0,1,Petrol,Manual,18.0,86.7,1198.0
Kolkata,Renault,Renault KWID,2021,4.8,10000.0,1,Petrol,Automatic,22.0,67.0,999.0
Kolkata,Hyundai,Hyundai i10,2008,1.3,50000.0,1,Petrol,Manual,19.81,68.05,1086.0
Kolkata,Maruti,Maruti Celerio,2017,3.25,28000.0,1,Petrol,Manual,23.1,67.04,998.0
Kolkata,Hyundai,Hyundai i10,2011,1.57,49342.0,2,Petrol,Manual,19.81,68.05,1086.0
Kolkata,Hyundai,Hyundai i10,2010,1.77,76725.0,2,Petrol,Manual,20.36,78.9,1197.0
Kolkata,Maruti,Maruti A-Star,2009,1.0,80000.0,2,Petrol,Manual,19.0,66.1,998.0
Kolkata,Tata,Tata Nexon,2018,5.1,83234.0,1,Diesel,Manual,21.5,108.5,1497.0
Kolkata,Renault,Renault Kiger,2021,7.12,9595.0,1,Petrol,Manual,19.17,71.01,999.0
Kolkata,Maruti,Maruti Baleno,2018,5.0,30000.0,1,Petrol,Manual,21.4,83.1,1197.0
Kolkata,Renault,Renault Kiger,2021,8.11,6948.0,1,Petrol,Manual,20.5,98.63,999.0
Kolkata,Ford,Ford Ecosport,2015,4.25,45000.0,1,Petrol,Manual,18.88,123.37,999.0
Kolkata,Hyundai,Hyundai Grand i10 Nios,2022,6.94,9943.0,1,Petrol,Automatic,20.7,81.86,1197.0
Kolkata,Maruti,Maruti Alto 800,2013,1.7,31062.0,3,Petrol,Manual,22.74,47.3,796.0
Kolkata,Renault,Renault KWID,2017,2.55,40000.0,2,Petrol,Manual,23.01,67.0,999.0
Kolkata,Hyundai,Hyundai i10,2010,1.85,57000.0,2,Petrol,Manual,20.36,78.9,1197.0
Kolkata,Chevrolet,Chevrolet Cruze,2011,3.5,60000.0,1,Diesel,Automatic,18.1,147.9,1991.0
Kolkata,Hyundai,Hyundai Creta,2019,10.25,23000.0,1,Petrol,Manual,15.29,121.3,1591.0
Kolkata,Hyundai,Hyundai Grand i10,2018,4.3,50000.0,1,Diesel,Manual,24.0,73.97,1186.0
Kolkata,Honda,Honda City,2020,8.5,30000.0,2,Petrol,Automatic,17.4,117.6,1497.0
Kolkata,Mahindra,Mahindra XUV500,2018,10.49,55000.0,1,Diesel,Manual,16.0,140.0,2179.0
Kolkata,Hyundai,Hyundai i20,2021,9.0,20000.0,1,Petrol,Manual,21.0,81.8,1197.0
Kolkata,Toyota,Toyota Etios Liva,2015,3.0,50000.0,1,Petrol,Manual,17.71,78.9,1197.0
Kolkata,Honda,Honda Amaze,2016,3.92,46940.0,1,Diesel,Manual,27.4,98.63,1498.0
Kolkata,Maruti,Maruti Wagon R,2022,5.78,12315.0,1,Petrol,Manual,23.56,88.5,1197.0
Kolkata,Maruti,Maruti Alto 800,2013,2.1,15584.0,1,Petrol,Manual,22.74,47.3,796.0
Kolkata,Honda,Honda City,2014,4.1,64400.0,1,Diesel,Manual,26.0,98.6,1498.0
Kolkata,Maruti,Maruti Swift,2018,6.16,13067.0,1,Petrol,Automatic,21.21,81.8,1197.0
Kolkata,Maruti,Maruti Alto 800,2021,3.32,15264.0,1,Petrol,Manual,22.05,47.33,796.0
Kolkata,Kia,Kia Seltos,2022,18.25,11853.0,1,Diesel,Automatic,18.0,113.43,1493.0
Kolkata,Maruti,Maruti Alto K10,2019,3.79,7843.0,1,Petrol,Manual,23.95,67.05,998.0
